Region,Zona,Cod,Nombre,Domicilio,Latitud,Longitud
PROV. DE SANTA FE,ROSARIO,6781,CUPELLINO,MAZZA 3302,-32.7312504,-60.7508048
PROV. DE SANTA FE,ROSARIO,1324,CURTO,SAN LORENZO 2299,-32.9412319,-60.6539568
PROV. DE SANTA FE,ROSARIO,8022,DADAMO,RUEDA 1851,-32.9692848,-60.6547219
PROV. DE SANTA FE,ROSARIO,6936,DE LA PLAZA,LAPRIDA 772,-32.9469827,-60.633848
PROV. DE SANTA FE,ROSARIO,7687,DEL ALTO,AV.CENTRAL ARG.270 LOCAL 47,-32.9292099,-60.66620033
PROV. DE SANTA FE,ROSARIO,6542,DEL BARRIO,BV.RONDEAU 3411,-32.883794,-60.6960203
PROV. DE SANTA FE,ROSARIO,6437,DEL PARQUE,CORRIENTES 1801,-32.8589018,-60.7865515
PROV. DE SANTA FE,ROSARIO,7838,ABRIATA,CORDOBA 2999,-33.03095715,-60.65226312
PROV. DE SANTA FE,ROSARIO,506,ACEÑOLAZA,SUPERI 996(ALBERDI),-32.8949439,-60.6959183
PROV. DE SANTA FE,ROSARIO,1368,AGRELO,AGRELO 2364,-32.8906713,-60.692025
PROV. DE SANTA FE,ROSARIO,6575,AGUILA,CAFFERATA 632,-32.93856389,-60.67058592
PROV. DE SANTA FE,ROSARIO,6063,AIRALDI,SARMIENTO 3098,-32.9731487,-60.6451785
PROV. DE SANTA FE,ROSARIO,6453,AIRES,BUENOS AIRES 2296,-32.9649601,-60.637177
PROV. DE SANTA FE,ROSARIO,6400,ALEJANDRA PORTA,ARAOZ 1124,-32.8899571,-60.699158
PROV. DE SANTA FE,ROSARIO,6944,ALEJANDRA PORTA,BAIGORRIA 1477,-32.893498,-60.7017961
PROV. DE SANTA FE,ROSARIO,6406,AMAT,DEAN FUNES 5785,-32.9672148,-60.7008692
PROV. DE SANTA FE,ROSARIO,6407,AMBAY,SAN JUAN 2296,-32.9471966,-60.6554053
PROV. DE SANTA FE,ROSARIO,13696,ANDREA VERA,JUAN JOSE PASO 8540,-32.9211206,-60.7476163
PROV. DE SANTA FE,ROSARIO,17,ANTARTIDA,MENDOZA 7702,-32.940534,-60.7272082
PROV. DE SANTA FE,ROSARIO,11998,ANUNZIATO,URQUIZA 2597,-32.9393982,-60.6576477
PROV. DE SANTA FE,ROSARIO,6602,APOTHEKA,AV. PELLEGRINI 1760,-32.9555569,-60.6499932
PROV. DE SANTA FE,ROSARIO,507,ARCO IRIS,27 DE FEBRERO 5302(J.URQUIZA),-32.9586451,-60.6954735
PROV. DE SANTA FE,ROSARIO,1379,ARGENTA,SAN MARTIN 4515,-32.9764777,-60.6372639
PROV. DE SANTA FE,ROSARIO,2235,ARIAS,AV. PELLEGRINI 4099,-32.950092,-60.6816113
PROV. DE SANTA FE,ROSARIO,8189,ARISTIDE,RIOBAMBA 99,-32.9656082,-60.6281849
PROV. DE SANTA FE,ROSARIO,6766,ARNESI,GRAL.MOSCONI 3510,-32.7273233,-60.7304989
PROV. DE SANTA FE,ROSARIO,13854,ARTEAGA,OLIVE 1099,-32.91293,-60.6790271
PROV. DE SANTA FE,ROSARIO,6434,AURORA,CONSTITUCION 480,-32.93628988,-60.67286689
PROV. DE SANTA FE,ROSARIO,6435,AVILA,MENDOZA 3762,-32.9449826,-60.6757866
PROV. DE SANTA FE,ROSARIO,7396,AYACUCHO,AYACUCHO 5230,-32.9559502,-60.628808
PROV. DE SANTA FE,ROSARIO,6547,AZAR,AV.P.PERON 6389(EX GODOY),-32.9663279,-60.70787986
PROV. DE SANTA FE,ROSARIO,6711,AZAR,BROWN 1799,-32.9355095,-60.6453097
PROV. DE SANTA FE,ROSARIO,7051,BADIA,CORDOBA 7699 (EVA PERON),-32.94588896,-60.64108219
PROV. DE SANTA FE,ROSARIO,1405,BADOGLIO,MONTEVIDEO 6387,-32.9474063,-60.7085287
PROV. DE SANTA FE,ROSARIO,6538,BAHIA,BAHIA BLANCA 388 BIS,-32.9227544,-60.6888184
PROV. DE SANTA FE,ROSARIO,6441,BAIGORRIA,BAIGORRIA 957,-32.8922899,-60.696397
PROV. DE SANTA FE,ROSARIO,7394,BARBAGALLO,JUAN JOSE PASO 7651,-32.9206922,-60.7266987
PROV. DE SANTA FE,ROSARIO,6450,BARCHI,SANTA FE 1483 ESQ.PARAGUAY,-32.94407298,-60.64338799
PROV. DE SANTA FE,ROSARIO,1444,BARONIO,SAN MARTIN 4193,-32.9764777,-60.6372639
PROV. DE SANTA FE,ROSARIO,6690,BERGERO,MONTEVIDEO 1732,-32.9545211,-60.6493906
PROV. DE SANTA FE,ROSARIO,10848,BERGESE,SARMIENTO 830,-32.9468177,-60.6383361
PROV. DE SANTA FE,ROSARIO,6469,BERGONZI,SALTA 1975,-32.9373625,-60.6483819
PROV. DE SANTA FE,ROSARIO,6969,BERUTTI,ALEM 2402,-32.967222,-60.6331255
PROV. DE SANTA FE,ROSARIO,1397,BIANCHI,RIOBAMBA 3595,-32.9570373,-60.6764426
PROV. DE SANTA FE,ROSARIO,1432,BINI,BV.SEGUI 5341,-32.9707391,-60.69563
PROV. DE SANTA FE,ROSARIO,6482,BIRCHER,AV. GENOVA 2363,-32.9164688,-60.7297861
PROV. DE SANTA FE,C.DE SANTA FE,3139,STRADA,BV. ZAVALLA 1067,-31.66025191,-60.7245399
PROV. DE SANTA FE,C.DE SANTA FE,3141,STRICKER,LAS HERAS 3844,-31.6335638,-60.6965566
PROV. DE SANTA FE,C.DE SANTA FE,3143,SUPPO,ARISTOBULO DEL VALLE 6897,-31.6259943,-60.700202
PROV. DE SANTA FE,C.DE SANTA FE,6336,THEILLER,GRAL. PAZ 5773,-31.6176529,-60.6841236
PROV. DE SANTA FE,C.DE SANTA FE,91499,THROENDLY,BLAS PARERA 8235,-31.5951125,-60.7233278
PROV. DE SANTA FE,C.DE SANTA FE,14305,TIMOFIEJUK,RIVADAVIA 2443,-31.6477747,-60.7055026
PROV. DE SANTA FE,C.DE SANTA FE,2562,TONINI 1461,AVELLANEDA 3498,-31.6390241,-60.6880109
PROV. DE SANTA FE,C.DE SANTA FE,3156,TRUCCO,LAS HERAS 4501,-31.6274921,-60.694934
PROV. DE SANTA FE,C.DE SANTA FE,7960,UGOLINI,AV. GORRITI 4449,-31.58575791,-60.7141719
PROV. DE SANTA FE,C.DE SANTA FE,3162,VALETTI,GRAL. PAZ 6420,-31.6122457,-60.6797521
PROV. DE SANTA FE,C.DE SANTA FE,3163,VALVERDE,1RO. DE MAYO 2215,-31.64913592,-60.71150193
PROV. DE SANTA FE,C.DE SANTA FE,8950,VAQUILLA GARCIA,SALVADOR DEL CARRIL 1079,-31.6214489,-60.68157191
PROV. DE SANTA FE,C.DE SANTA FE,3079,VERONICA CANO,SUIPACHA 2912,-31.6391494,-60.7086371
PROV. DE SANTA FE,C.DE SANTA FE,3178,VIGNOLO,GRAL. PAZ 4698,-31.6267883,-60.6904403
PROV. DE SANTA FE,C.DE SANTA FE,6368,VILARRUBI,VERA PENALOZA 7512,-31.5946447,-60.7120097
PROV. DE SANTA FE,C.DE SANTA FE,2108,VINDEROLA,BV.PELLEGRINI 3060,-31.63406391,-60.70932792
PROV. DE SANTA FE,C.DE SANTA FE,3185,WAGNER BURGUES,Rivadavia 3298,-31.638436,-60.7017775
PROV. DE SANTA FE,C.DE SANTA FE,2582,WUILLOUD,SAN JERONIMO 1900,-31.653534,-60.7099551
PROV. DE SANTA FE,C.DE SANTA FE,3035,ZAPATA MORAN,BLAS PARERA 6751,-31.5951125,-60.7233278
PROV. DE SANTA FE,C.DE SANTA FE,2324,ZENTNER,SAN JERONIMO 3101,-31.6396138,-60.7060434
PROV. DE SANTA FE,C.DE SANTA FE,3190,ZIMERMAN,PADRE GENESIO 2971,-31.5989912,-60.6980012
PROV. DE SANTA FE,C.DE SANTA FE,3028,MARIO MARTINEZ,ARISTOBULO DEL VALLE 4499,-31.6265591,-60.7003686
PROV. DE SANTA FE,C.DE SANTA FE,3168,MARQUEZ,BLAS PARERA 6754,-31.6000705,-60.7214981
PROV. DE SANTA FE,C.DE SANTA FE,2518,MARTINEZ,AV. GALICIA 1519,-31.6075131,-60.68254
PROV. DE SANTA FE,C.DE SANTA FE,13925,MAUTINO,AV.GORRITI 3751,-31.587822,-60.70535944
PROV. DE SANTA FE,C.DE SANTA FE,2063,MAZZALI,JUAN DE GARAY 2915,-31.6518496,-60.7124635
PROV. DE SANTA FE,C.DE SANTA FE,2106,MENAPACE,BLAS PARERA 7831,-31.5951125,-60.7233278
PROV. DE SANTA FE,C.DE SANTA FE,6207,MENCHACA,25 DE MAYO 2001,-31.6526767,-60.7071294
PROV. DE SANTA FE,C.DE SANTA FE,2373,MENDEZ,GUEMES 4356,-31.63914,-60.6892491
PROV. DE SANTA FE,C.DE SANTA FE,2537,MERCADO CENTRAL,SAN JERONIMO 2179,-31.6502358,-60.7091486
PROV. DE SANTA FE,C.DE SANTA FE,2891,MONICA WAGNER,MARCIAL CANDIOTI 3899,-31.63362491,-60.69450393
PROV. DE SANTA FE,C.DE SANTA FE,2892,MONTES,GRAL. PAZ 6855,-31.6088072,-60.6775787
PROV. DE SANTA FE,C.DE SANTA FE,2893,MORALES,ARISTOBULO DEL VALLE 5642,-31.6259943,-60.700202
PROV. DE SANTA FE,C.DE SANTA FE,2894,MORANTE,C. COM. BARRIO EL POZO N 2,-31.64881,-60.70868
PROV. DE SANTA FE,C.DE SANTA FE,3184,MORELLO,FACUNDO ZUVIRIA 4201,-31.6282137,-60.7052957
PROV. DE SANTA FE,C.DE SANTA FE,2896,MORENO,DORREGO 3458,-31.6395496,-60.6870412
PROV. DE SANTA FE,C.DE SANTA FE,6341,MUTUAL A.M.U.R.,25 DE MAYO 2091,-31.6518314,-60.7070645
PROV. DE SANTA FE,C.DE SANTA FE,4539,MUTUAL SINDICAL,SAN MARTIN 1732,-31.6554781,-60.7091968
PROV. DE SANTA FE,C.DE SANTA FE,6740,NAITO,MENDOZA 4098,-31.6442067,-60.7264397
PROV. DE SANTA FE,C.DE SANTA FE,6252,NEBIOLO,ARISTOBULO DEL VALLE 7781,-31.6259943,-60.700202
PROV. DE SANTA FE,C.DE SANTA FE,2185,NICOLAU MANZUR,1RO. DE MAYO 2699,-31.64388692,-60.7099149
PROV. DE SANTA FE,C.DE SANTA FE,2911,ORTEGA,AV. BLAS PARERA 8374,-31.5839325,-60.7260782
PROV. DE SANTA FE,C.DE SANTA FE,2913,ORTIZ DE ZARATE,JUAN JOSE PASO 3299,-31.6620911,-60.7206338
PROV. DE SANTA FE,C.DE SANTA FE,10622,PALOMINO,AV. FDO. ZUVIRIA 6833,-31.60268039,-60.70234526
PROV. DE SANTA FE,C.DE SANTA FE,2551,PARDO,9 DE JULIO 3443,-31.63570392,-60.70622292
PROV. DE SANTA FE,C.DE SANTA FE,8810,PASTEUR,MARCIAL CANDIOTTI 3499,-31.63742388,-60.69559492
PROV. DE SANTA FE,C.DE SANTA FE,3152,PEDRO KORNIJUK,FACUNDO ZUVIRIA 5323,-31.617319,-60.7055676
PROV. DE SANTA FE,C.DE SANTA FE,10376,PEIRO,AV. FACUNDO ZUVIRIA 6253,-31.6085156,-60.704158
PROV. DE SANTA FE,C.DE SANTA FE,2921,PELLEGRINI,BV. PELLEGRINI 3465,-31.63338892,-60.71439989
PROV. DE SANTA FE,C.DE SANTA FE,2299,PEROTTI,ITURRASPE 3121,-31.6276878,-60.7083838
PROV. DE SANTA FE,C.DE SANTA FE,6254,PESCETTI,PADRE GENECIO 1830,-31.60179891,-60.68437189
PROV. DE SANTA FE,C.DE SANTA FE,6302,PESCETTI MAXIMILIANO,MENDOZA 2676,-31.6487819,-60.7082557
PROV. DE SANTA FE,C.DE SANTA FE,3034,QUEGLAS,LAS FLORES II T.7 LOC.457/458,-31.64881,-60.70868
PROV. DE SANTA FE,C.DE SANTA FE,3036,RANZUGLIA,BLAS PARERA 9278,-31.5951125,-60.7233278
PROV. DE SANTA FE,C.DE SANTA FE,10414,RITA MARTINEZ,AV. ARISTOBULO DEL VALLE 10396,-31.5691591,-60.6895501
PROV. DE SANTA FE,C.DE SANTA FE,3082,ROCES,HIPOLITO IRIGOYEN 2421,-31.6418722,-60.7078327
PROV. DE SANTA FE,C.DE SANTA FE,7530,ROJAS,AV. BLAS PARERA 7202,-31.5952774,-60.7229314
PROV. DE SANTA FE,C.DE SANTA FE,6303,ROJAS SOTELO,ALVEAR 6303,-31.6113548,-60.6891355
PROV. DE SANTA FE,C.DE SANTA FE,3094,SABIO,ANGEL CASANELLO 898,-31.64881,-60.70868
PROV. DE SANTA FE,C.DE SANTA FE,9258,SALVATIERRA,GENERAL LOPEZ 3272,-31.65553821,-60.71841327
PROV. DE SANTA FE,C.DE SANTA FE,3101,SAN LORENZO,AV. FREYRE 1598,-31.6552503,-60.7214834
PROV. DE SANTA FE,C.DE SANTA FE,3108,SANTA FE,SAAVEDRA 1822,-31.6529852,-60.7179696
PROV. DE SANTA FE,C.DE SANTA FE,11271,SANTIAGO,NECOCHEA 4162,-31.631413,-60.692564
PROV. DE SANTA FE,C.DE SANTA FE,3110,SANTISTEBAN,VERA MUJICA 598,-31.6651562,-60.7250028
PROV. DE SANTA FE,C.DE SANTA FE,3112,SANTIVAÑEZ,ESTANISLAO ZEBALLOS 4453,-31.6003308,-60.7185724
PROV. DE SANTA FE,C.DE SANTA FE,3115,SARTOR,ITUZAINGO 2169,-31.6385926,-60.6987963
PROV. DE SANTA FE,C.DE SANTA FE,3118,SCALZO,IRIGOYEN FREYRE 3093,-31.6422824,-60.7119252
PROV. DE SANTA FE,C.DE SANTA FE,2451,SEN-COLTRINARI,SALVADOR DEL CARRIL 1672,-31.62010989,-60.68782792
PROV. DE SANTA FE,C.DE SANTA FE,11248,SILEONI,ANGEL CASSANELLO 519,-31.64881,-60.70868
PROV. DE SANTA FE,C.DE SANTA FE,10110,SILVINA COLL,PJE. PARAGUAY 5201,-31.6169757,-60.7125132
PROV. DE SANTA FE,C.DE SANTA FE,14542,SOBRERO,MENDOZA 3306,-31.6466625,-60.7162742
PROV. DE SANTA FE,C.DE SANTA FE,2388,COSTA,BLAS PARERA 5691,-31.6110234,-60.7189531
PROV. DE SANTA FE,C.DE SANTA FE,3169,COSTA SAMITA,ARISTOBULO DEL VALLE 6378,-31.6259943,-60.700202
PROV. DE SANTA FE,C.DE SANTA FE,2221,CURTI,ENTRE RIOS 3298,-31.6584978,-60.71959
PROV. DE SANTA FE,C.DE SANTA FE,9940,DAMIANI,URQUIZA 3180,-31.6377385,-60.7107293
PROV. DE SANTA FE,C.DE SANTA FE,2415,DANIEL LAGGER,AV.FDO.ZUVIRIA 6536,-31.60617388,-60.70324693
PROV. DE SANTA FE,C.DE SANTA FE,8372,DAVID,RIVADAVIA 3082,-31.6408669,-60.7025066
PROV. DE SANTA FE,C.DE SANTA FE,2421,DEAMBROGGIO,PTE.ROCA 3170,-31.6142317,-60.7048204
PROV. DE SANTA FE,C.DE SANTA FE,14161,DEAN,AV. PENALOZA 7308,-31.5966729,-60.7121387
PROV. DE SANTA FE,C.DE SANTA FE,2471,DUARTE,1 DE MAYO 3695,-31.6322383,-60.7063293
PROV. DE SANTA FE,C.DE SANTA FE,3096,EBERHARDT,LAPRIDA 3842,-31.6222683,-60.6795957
PROV. DE SANTA FE,C.DE SANTA FE,2479,EL INCA,SAN MARTIN 2255,-31.649648,-60.7076507
PROV. DE SANTA FE,C.DE SANTA FE,2484,ESCUDERO,AV.GALICIA 1881,-31.6068419,-60.6863062
PROV. DE SANTA FE,C.DE SANTA FE,2485,ESTERKIN,SAN JERONIMO 2001,-31.6522213,-60.709706
PROV. DE SANTA FE,C.DE SANTA FE,2490,FACINO,DIAGONAL ESPAÑA 3176,-31.64068564,-60.70015306
PROV. DE SANTA FE,C.DE SANTA FE,2491,FANESSI,10 DE MAYO 2899,-31.64881,-60.70868
PROV. DE SANTA FE,C.DE SANTA FE,2499,FERRO,FRANCIA 2998,-31.6397318,-60.712713
PROV. DE SANTA FE,C.DE SANTA FE,2504,FIGUEROA SOBRERO,AV.GRAL.PAZ 7471,-31.6034216,-60.6751574
PROV. DE SANTA FE,C.DE SANTA FE,8426,FINELLI,LAS HERAS 7304,-31.6020218,-60.6872883
PROV. DE SANTA FE,C.DE SANTA FE,10658,FUCKSMANN,SAAVEDRA 3081,-31.6383038,-60.7139068
PROV. DE SANTA FE,C.DE SANTA FE,2316,GABRIEL JAUREGUI,ECHAGUE 7254,-31.6063525,-60.670513
PROV. DE SANTA FE,C.DE SANTA FE,2536,GARCIA,RIVADAVIA 3193,-31.6395413,-60.7022797
PROV. DE SANTA FE,C.DE SANTA FE,2447,GERMAN LOPEZ,GRAL.PAZ 5201,-31.6223083,-60.6874879
PROV. DE SANTA FE,C.DE SANTA FE,13754,GHERSI,PTE. JULIO A. ROCA 2993,-31.61480711,-60.70268407
PROV. DE SANTA FE,C.DE SANTA FE,2557,GIULIONI,GOROSTIAGA 3038,-31.6104905,-60.7020283
PROV. DE SANTA FE,C.DE SANTA FE,2559,GOMEZ,AV.PENALOZA 6971,-31.5999241,-60.7127149
PROV. DE SANTA FE,C.DE SANTA FE,2565,GOTTERO,SAN MARTIN 2699,-31.6445653,-60.7060385
PROV. DE SANTA FE,C.DE SANTA FE,2583,HISCHIER,LAMADRID 2421,-31.6423931,-60.7275539
PROV. DE SANTA FE,C.DE SANTA FE,11153,IGNACIO AZANZA,LOPEZ Y PLANES 3901,-31.6291717,-60.7140901
PROV. DE SANTA FE,C.DE SANTA FE,6062,IMHOF,M.CANDIOTTI 2796,-31.64482091,-60.69752494
PROV. DE SANTA FE,C.DE SANTA FE,2173,IMOBERDORF,F.CAYETANO RODRIGUEZ 3889,-31.61838579,-60.71650979
PROV. DE SANTA FE,C.DE SANTA FE,91000,IRRAZABAL,LOPEZ Y PLANES 4499,-31.6237527,-60.7136986
PROV. DE SANTA FE,C.DE SANTA FE,2595,IRUPE,FRANCIA 3400,-31.6351697,-60.7115725
PROV. DE SANTA FE,C.DE SANTA FE,6325,JUAN JOSE MARTINEZ,URQUIZA 1859,-31.6530233,-60.7153182
PROV. DE SANTA FE,C.DE SANTA FE,10301,JULLIER,AV. FREYRE 3313,-31.6350481,-60.715701
PROV. DE SANTA FE,C.DE SANTA FE,5123,JUNGES,GUEMES 3701,-31.6365618,-60.6885752
PROV. DE SANTA FE,C.DE SANTA FE,8737,LABATH,SANTIAGO DEL ESTERO 2934,-31.6368736,-60.7082411
PROV. DE SANTA FE,C.DE SANTA FE,8777,LAGGER ZURBRIGGEN,LAS HERAS 5401,-31.5844648,-60.6823052
PROV. DE SANTA FE,C.DE SANTA FE,2527,LAUXMANN,BV.ZAVALLA 1417,-31.65671666,-60.72339457
PROV. DE SANTA FE,C.DE SANTA FE,2409,LEIVA,LA RIOJA 2511,-31.6458294,-60.7057482
PROV. DE SANTA FE,C.DE SANTA FE,6176,LENCINAS,BALCARCE 2384,-31.6373087,-60.7011901
PROV. DE SANTA FE,C.DE SANTA FE,10454,LILIANA MARTINEZ,BELGRANO 6503,-31.6448616,-60.70122
PROV. DE SANTA FE,C.DE SANTA FE,2231,LONG,ARISTOBULO DEL VALLE 4026,-31.6259943,-60.700202
PROV. DE SANTA FE,C.DE SANTA FE,2320,LOPEZ,AV. LOPEZ Y PLANES 4267,-31.6258768,-60.7139556
PROV. DE SANTA FE,C.DE SANTA FE,6171,LUCIA BANCHIO,AV.GRAL.PAZ 7165,-31.6061198,-60.676161
PROV. DE SANTA FE,C.DE SANTA FE,14299,LUERO,9 DE JULIO 1898,-31.65334992,-60.71121192
PROV. DE SANTA FE,C.DE SANTA FE,10068,MAI,ARISTOBULO DEL VALLE 7302,-31.6259943,-60.700202
PROV. DE SANTA FE,C.DE SANTA FE,9312,MANDRILE,AV.GORRITTI 4449,-31.58575791,-60.7141719
PROV. DE SANTA FE,C.DE SANTA FE,2076,MANSILLA,9 DE JULIO ESQ.URUGUAY,-31.6608943,-60.71357871
PROV. DE SANTA FE,C.DE SANTA FE,9313,MARCELO GALIZZI,BLAS PARERA 8894,-31.5779934,-60.7275888
PROV. DE SANTA FE,C.DE SANTA FE,2538,MARCHESINI,ROQUE SAENZ PENA 2499,-31.6424238,-60.7247725
PROV. DE SANTA FE,C.DE SANTA FE,2052,ABREGU,AV.FREYRE 3029,-31.6383105,-60.7165743
PROV. DE SANTA FE,C.DE SANTA FE,8710,ACOSTA,SUIPACHA 2506,-31.6402046,-60.7039909
PROV. DE SANTA FE,C.DE SANTA FE,2589,ALEJANDRO SENN,4 DE ENERO 2599,-31.6445665,-60.7114501
PROV. DE SANTA FE,C.DE SANTA FE,2079,AMHERDT,SAAVEDRA 2499,-31.6446997,-60.7156312
PROV. DE SANTA FE,C.DE SANTA FE,2091,ARGENTI,SAN JERONIMO 1801,-31.6544757,-60.7103957
PROV. DE SANTA FE,C.DE SANTA FE,2057,ARMANDO,25 DE MAYO 3448,-31.6364249,-60.7026654
PROV. DE SANTA FE,C.DE SANTA FE,2085,ARRIMADA,MARCIAL CANDIOTI 3298,-31.63925591,-60.6959079
PROV. DE SANTA FE,C.DE SANTA FE,2909,ASINARI,CRESPO 2808,-31.6405259,-60.70770292
PROV. DE SANTA FE,C.DE SANTA FE,4555,AZANZA,SAN MARTIN 2983,-31.641393,-60.7050919
PROV. DE SANTA FE,C.DE SANTA FE,4463,BAIGORRI,ARISTOBULO DEL VALLE 8486,-31.6259943,-60.700202
PROV. DE SANTA FE,C.DE SANTA FE,2104,BANCHIO,IRIGOYEN FREYRE 2200,-31.6426548,-60.7095699
PROV. DE SANTA FE,C.DE SANTA FE,2111,BARRIENTOS,9 DE JULIO 2198,-31.64974591,-60.71013593
PROV. DE SANTA FE,C.DE SANTA FE,6425,BELGRANO,RIVADAVIA 3472,-31.636498,-60.7011554
PROV. DE SANTA FE,C.DE SANTA FE,2133,BERRON,PEDRO GOYENA 3221,-31.64881,-60.70868
PROV. DE SANTA FE,C.DE SANTA FE,2135,BERTOLACCINI,JUAN DIAZ DE SOLIS 2967,-31.6380835,-60.7249028
PROV. DE SANTA FE,C.DE SANTA FE,2902,BERTOLIN,URQUIZA 1067,-31.6616133,-60.7181335
PROV. DE SANTA FE,C.DE SANTA FE,12450,BOLOGNESI,AV.FACUNDO ZUVIRIA 5079,-31.6197738,-60.7056171
PROV. DE SANTA FE,C.DE SANTA FE,2165,BORDAS,LISANDRO DE LA TORRE 2649,-31.6513298,-60.708695
PROV. DE SANTA FE,C.DE SANTA FE,6215,BORDIGNON,25 DE MAYO 3136,-31.6397815,-60.7036937
PROV. DE SANTA FE,C.DE SANTA FE,2178,BOSCH,SAN JERONIMO 3300,-31.6376495,-60.7053415
PROV. DE SANTA FE,C.DE SANTA FE,2182,BOURDIN,ALBERDI 3500,-31.6264661,-60.6889555
PROV. DE SANTA FE,C.DE SANTA FE,13449,BRAICOVICH,AV.LOPEZ Y PLANES 4499,-31.6237527,-60.7136986
PROV. DE SANTA FE,C.DE SANTA FE,2190,BRAMBILLA,ESTANISLAO ZEBALLOS 3731,-31.6023794,-60.709202
PROV. DE SANTA FE,C.DE SANTA FE,2194,BRISTOL,SAN JERONIMO 3619,-31.6335884,-60.7042232
PROV. DE SANTA FE,C.DE SANTA FE,6015,BRUNO,GENERAL PAZ 5436,-31.6203039,-60.6859097
PROV. DE SANTA FE,C.DE SANTA FE,2204,BURGI,BV.PELLEGRINI 3187,-31.6340479,-60.71117386
PROV. DE SANTA FE,C.DE SANTA FE,13407,BURGUES ROMANO,BLAS PAREDA 7001,-31.64881,-60.70868
PROV. DE SANTA FE,C.DE SANTA FE,6019,BURGUES ROMANO,BLAS PARERA 7001,-31.5974125,-60.7227954
PROV. DE SANTA FE,C.DE SANTA FE,3422,CALCAMUGGI,E. ZEBALLOS 3049,-31.6114615,-60.6675285
PROV. DE SANTA FE,C.DE SANTA FE,2248,CAMILATTO,ESTANISLAO ZEBALLOS 2702,-31.6050898,-60.695972
PROV. DE SANTA FE,C.DE SANTA FE,3175,CAMUSSO,GRAL.LOPEZ 3006 ESQ 4 ENERO,-31.6561519,-60.714865
PROV. DE SANTA FE,C.DE SANTA FE,12287,CAPORIZZO,ARISTOBULO DEL VALLE 8908,-31.6259943,-60.700202
PROV. DE SANTA FE,C.DE SANTA FE,2282,CAPRA,4 DE ENERO 1301,-31.6591438,-60.715899
PROV. DE SANTA FE,C.DE SANTA FE,2283,CARABALLO,DIAGONAL GOYENA 3460,-31.6156272,-60.7093717
PROV. DE SANTA FE,C.DE SANTA FE,6031,CARDOSO,AV. FREYRE 2668,-31.6425336,-60.7173532
PROV. DE SANTA FE,C.DE SANTA FE,91746,CARGNELLO,MALVINAS ARGENITINAS S/N,-31.64881,-60.70868
PROV. DE SANTA FE,C.DE SANTA FE,13428,CASTRO KARINA,BERUTTI 6561,-31.5845451,-60.7283381
PROV. DE SANTA FE,C.DE SANTA FE,2313,CATTAINO,9 DE JULIO 5198,-31.61956169,-60.70127331
PROV. DE SANTA FE,C.DE SANTA FE,2331,CHELINI,FACUNDO ZUVIRIA 4679,-31.623692,-60.7055482
PROV. DE SANTA FE,C.DE SANTA FE,7727,CHEMES,AV.URQUIZA 2179,-31.6492699,-60.71425589
PROV. DE SANTA FE,C.DE SANTA FE,2347,CLAVE,GRAL.PAZ 4369,-31.6294735,-60.6926344
PROV. DE SANTA FE,C.DE SANTA FE,13988,COLL,AV.ARISTOBULO DEL VALLE 6029,-31.6127354,-60.6958546
PROV. DE SANTA FE,C.DE SANTA FE,2356,COLUCCI,AV.FREYRE 1908,-31.6516084,-60.7199733
PROV. DE SANTA FE,C.DE SANTA FE,2357,CONIGLIO,FACUNDO ZUVIRIA 5918,-31.6117718,-60.7045849
PROV. DE SANTA FE,C.DE SANTA FE,2368,CORNERO,AV.LOPEZ Y PLANES 4583,-31.6227766,-60.7136511
PROV. DE SANTA FE,V.GUILLERMINA,14660,SABATIA,ROSARIO 405,-28.24136026,-59.45049547
PROV. DE SANTA FE,VENADO TUERTO,11099,MUTUAL A.M.U.R.,MITRE 753,-33.7489644,-61.9638092
PROV. DE SANTA FE,VERA,2067,ALESSO,ALLENDE LEZAMA 1978,-29.4621763,-60.2073987
PROV. DE SANTA FE,VERA,2259,APUT,SAN MARTIN 2019,-29.4610302,-60.2122704
PROV. DE SANTA FE,VERA,10393,BERLI,COLON 1758,-32.96021231,-60.62851503
PROV. DE SANTA FE,VERA,10408,CACERES,CORRIENTES 1201,-29.46590149,-60.20962586
PROV. DE SANTA FE,VERA,95693,CHAMORRO,SAN MARTIN 1509,-29.4666459,-60.2117451
PROV. DE SANTA FE,VERA,2444,DEL AGUILA,S.MARTIN Y LIS.DE LA TORRE,-29.46459691,-60.21155133
PROV. DE SANTA FE,VERA,15023,IRALE FERRERO,RIVADAVIA 1633,-29.4654069,-60.2109106
PROV. DE SANTA FE,VERA,6196,MARANGONI,BELGRANO 1620,-29.4652661,-60.2127367
PROV. DE SANTA FE,VERA,12146,MEHAUOD,AV.PTE.PERON 1308,-31.6379521,-60.7186025
PROV. DE SANTA FE,VERA,2890,MONDINO,BUENOS AIRES 2085,-29.4629694,-60.2158902
PROV. DE SANTA FE,VERA,9118,NUÑEZ,SAN MARTIN 1527,-29.4664172,-60.2119351
PROV. DE SANTA FE,VERA,11020,RAMSEYER,LISANDRO DE LA TORRE 1957,-29.4642574,-60.2147366
PROV. DE SANTA FE,VERA,6282,RIVOIRE,MORENO 2041,-29.8965953,-60.2936365
PROV. DE SANTA FE,VERA,3086,RODRIGUEZ,BELGRANO 2202,-29.458948,-60.2115958
PROV. DE SANTA FE,VERA,6312,SELECT CATTANEO,SAN MARTIN Y BS.AS.,-29.46351489,-60.21135394
